OBJECTID,ZONE_CMPLT,ZONE_CLASS,ZONE_SMRY,SHAPE_Length,SHAPE_Area
315,(Q)R3-1-RIO,R3,RESIDENTIAL,0.00292550037287667,3.20170629388085e-07
316,(Q)R3-1-RIO,R3,RESIDENTIAL,0.00143865823424541,8.45468176689487e-08
317,(Q)R3-1-RIO,R3,RESIDENTIAL,0.00221732950287337,2.29139093108829e-07
318,(Q)R3-1-RIO,R3,RESIDENTIAL,0.00279144151270224,2.87611009808588e-07
319,(Q)R3-1-RIO,R3,RESIDENTIAL,0.00126717145999421,6.81739174518229e-08
320,(Q)R3-1-RIO,R3,RESIDENTIAL,0.00126724537268767,6.81789904332324e-08
321,(Q)R3-1-RIO,R3,RESIDENTIAL,0.00148385967730573,8.30597904206266e-08
322,(Q)R3-1-RIO,R3,RESIDENTIAL,0.00154167355328692,1.36305356713693e-07
323,(Q)R3-1-RIO,R3,RESIDENTIAL,0.00151756113300056,8.53757355537476e-08
324,(Q)R3-1-RIO,R3,RESIDENTIAL,0.00192713250652977,2.12979532583364e-07
325,(Q)R3-1-RIO,R3,RESIDENTIAL,0.00189595641792857,2.07636758326363e-07
326,(Q)R3-1,R3,RESIDENTIAL,0.00138340270925863,9.60467318572396e-08
327,(Q)R3-1,R3,RESIDENTIAL,0.00165404565173239,1.09555473390672e-07
328,(Q)R3-1,R3,RESIDENTIAL,0.00138299684712152,1.20299861823689e-07
329,(Q)R3-1,R3,RESIDENTIAL,0.0032011629062039,5.64956162366566e-07
330,(Q)R3-1,R3,RESIDENTIAL,0.00130347010972277,1.02679806639387e-07
331,(Q)R3-1,R3,RESIDENTIAL,0.00285985332648302,5.10040680665859e-07
332,(Q)R3-1,R3,RESIDENTIAL,0.00295075073413235,5.46097889478696e-07
333,(Q)R3-1,R3,RESIDENTIAL,0.00263091457952803,3.40076855388908e-07
334,(Q)R3-1,R3,RESIDENTIAL,0.00334506258141708,6.72399816722746e-07
335,(Q)R3-1,R3,RESIDENTIAL,0.00316982485824863,5.82497647265367e-07
336,(Q)R3-1,R3,RESIDENTIAL,0.00122494082344109,8.79916367279883e-08
337,(Q)R3-1,R3,RESIDENTIAL,0.000875205307990414,4.7711190050828e-08
338,(Q)R3-1,R3,RESIDENTIAL,0.00195394544217288,2.38551418534242e-07
339,(Q)R3-1,R3,RESIDENTIAL,0.00154176470560533,1.36320868349759e-07
340,(Q)R3-1,R3,RESIDENTIAL,0.00139142673368895,1.16021200110388e-07
341,(Q)R3-1,R3,RESIDENTIAL,0.00166336038760263,1.57642245565981e-07
342,(Q)R3-1,R3,RESIDENTIAL,0.00154167368771308,1.36307567138832e-07
343,(Q)R3-1,R3,RESIDENTIAL,0.00146270945883857,1.25484346062923e-07
344,(Q)R3-1,R3,RESIDENTIAL,0.00149063932557018,1.36830943656507e-07
345,(Q)R3-1,R3,RESIDENTIAL,0.00136067509533553,1.1391393626258e-07
346,(Q)R3-1,R3,RESIDENTIAL,0.00154445397154679,1.45532498561194e-07
347,(Q)R3-1,R3,RESIDENTIAL,0.00445687810550914,5.82515571932143e-07
348,(Q)R3-1,R3,RESIDENTIAL,0.001481428349611,1.39148143025184e-07
349,(Q)R3-1,R3,RESIDENTIAL,0.00382993749271751,8.18532216143239e-07
350,(Q)R3-1,R3,RESIDENTIAL,0.00144742294346121,1.30733139278058e-07
351,(Q)R3-1,R3,RESIDENTIAL,0.0017860159818674,1.98537563952756e-07
352,(Q)R3-1-CUGU,R3,RESIDENTIAL,0.00220422428373082,2.27335147833378e-07
353,(Q)R3-1,R3,RESIDENTIAL,0.00501902654082501,8.91182720768947e-07
354,(Q)R3-1,R3,RESIDENTIAL,0.00220374042777847,2.2727969146895e-07
355,(Q)R3-1,R3,RESIDENTIAL,0.00287337250836936,5.29291800543586e-07
356,(Q)R3-1-CUGU,R3,RESIDENTIAL,0.00178470740896171,1.9329152857954e-07
357,(Q)R3-1,R3,RESIDENTIAL,0.00223959085676093,1.9018856575648e-07
358,(Q)R3-1-CUGU,R3,RESIDENTIAL,0.0069326196333791,2.11260626477565e-06
359,(Q)R3-1,R3,RESIDENTIAL,0.00385917432152134,9.07408785668716e-07
360,(Q)R3-1,R3,RESIDENTIAL,0.00279081140852284,4.49267381045078e-07
361,(Q)R3-1,R3,RESIDENTIAL,0.00247843061571893,3.00488942182757e-07
362,(Q)R3-1,R3,RESIDENTIAL,0.00541557444413196,1.54396445186405e-06
363,QR3-1,R3,RESIDENTIAL,0.00149819742258555,1.16343671222888e-07
364,(Q)R3-1,R3,RESIDENTIAL,0.00177499040826858,1.93273839381284e-07
365,(Q)R3-1,R3,RESIDENTIAL,0.00131605244291078,1.08243775447947e-07
366,QR3-1,R3,RESIDENTIAL,0.00571058853676442,1.66614194226429e-06
367,(Q)R3-1,R3,RESIDENTIAL,0.00144438707614661,1.21870137676829e-07
368,(Q)R3-1-CUGU,R3,RESIDENTIAL,0.00384498099934764,6.3135201137904e-07
369,(Q)R3-1,R3,RESIDENTIAL,0.00255715488913399,2.95106283161777e-07
370,(Q)R3-1,R3,RESIDENTIAL,0.00138070944264149,1.12107402622864e-07
371,(Q)R3-1,R3,RESIDENTIAL,0.00125984023517483,7.68292584030392e-08
372,(Q)R3-1,R3,RESIDENTIAL,0.00268263867385544,4.15738976853616e-07
373,(Q)R3-1,R3,RESIDENTIAL,0.00166175636112343,1.54567852557243e-07
374,(Q)R3-1,R3,RESIDENTIAL,0.00610418184034871,2.16599815186901e-06
375,(Q)R3-1,R3,RESIDENTIAL,0.00265531265404972,3.43262834620515e-07
376,(Q)R3-1,R3,RESIDENTIAL,0.00263831681310753,4.2298491606721e-07
377,(Q)R3-1,R3,RESIDENTIAL,0.00147702750168859,1.29639313723395e-07
378,(Q)R3-1,R3,RESIDENTIAL,0.00256925296726482,2.13739833294859e-07
379,(Q)R3-1,R3,RESIDENTIAL,0.0015927911167892,1.4242436772673e-07
380,(Q)R3-1,R3,RESIDENTIAL,0.0021231925551481,2.86275152932097e-07
381,(Q)R3-1,R3,RESIDENTIAL,0.00318091556942146,4.01323390683896e-07
382,(Q)R3-1,R3,RESIDENTIAL,0.00261408211079991,3.21371486064121e-07
383,(Q)R3-1,R3,RESIDENTIAL,0.00214448585651573,2.89661478220861e-07
384,(Q)R3-1,R3,RESIDENTIAL,0.00246554762885034,3.79548694454767e-07
385,(Q)R3-1,R3,RESIDENTIAL,0.00444341804069771,1.05190586253545e-06
386,(Q)R3-1,R3,RESIDENTIAL,0.00178403040989881,1.61588278478447e-07
387,(Q)R3-1-CUGU,R3,RESIDENTIAL,0.00141288237979919,1.12388464069945e-07
388,(Q)R3-1,R3,RESIDENTIAL,0.00435004783060865,8.15410929188148e-07
389,(Q)R3-1,R3,RESIDENTIAL,0.00168897883018863,1.58659619005777e-07
390,(Q)R3-1,R3,RESIDENTIAL,0.00208242236005502,2.08149020491992e-07
391,(Q)R3-1,R3,RESIDENTIAL,0.00211337024883054,1.91105452017729e-07
392,(Q)R3-1,R3,RESIDENTIAL,0.0023961904894304,3.17527683548789e-07
393,QR3-1,R3,RESIDENTIAL,0.00826146462930037,3.28822816759779e-06
394,(Q)R3-1,R3,RESIDENTIAL,0.00138822799360667,1.23844924266347e-07
395,(Q)R3-1,R3,RESIDENTIAL,0.00307420356317629,5.31623829925316e-07
396,(Q)R3-1,R3,RESIDENTIAL,0.0018646414148072,2.11305493563759e-07
397,(Q)R3-1,R3,RESIDENTIAL,0.00186162620872112,2.10575404663468e-07
398,(Q)R3-1,R3,RESIDENTIAL,0.00304766691142505,5.34172878281432e-07
399,(Q)R3-1,R3,RESIDENTIAL,0.00649958779389669,2.36886821719075e-06
400,(Q)R3-1,R3,RESIDENTIAL,0.00478993170857816,1.41865283015571e-06
401,(Q)R3-1,R3,RESIDENTIAL,0.00174404413860119,1.89528364674962e-07
402,(Q)R3-1,R3,RESIDENTIAL,0.00163358184557312,1.50600763195443e-07
403,(Q)R3-1VL-CDO,R3,RESIDENTIAL,0.00165310136182242,1.2786365773048e-07
404,(Q)R3-1-O,R3,RESIDENTIAL,0.00241852701249173,3.16255106623239e-07
405,(Q)R3-1-O,R3,RESIDENTIAL,0.00240738988306883,3.1126399065705e-07
406,(Q)R3-1L,R3,RESIDENTIAL,0.00126212603895907,9.86764503781995e-08
407,(Q)R3-1VL,R3,RESIDENTIAL,0.00134881494833194,1.15034476710184e-07
408,R3-1XL-CPIO,R3,RESIDENTIAL,0.00284796480505016,2.54412369747258e-07
409,(Q)R3-2,R3,RESIDENTIAL,0.00205125164334302,2.43055801011501e-07
410,[Q]R3-2-CDO,R3,RESIDENTIAL,0.0017978276598522,2.04171952167518e-07
411,(Q)R3P-1,R3P,RESIDENTIAL,0.00233735149017621,3.38007139336546e-07
412,(Q)R3P-1VL-CDO,R3P,RESIDENTIAL,0.00192897303970451,2.18439054451839e-07
413,R1-1,R1,RESIDENTIAL,0.00427239245539852,8.76076218137206e-07
414,(Q)R4-1,R4,RESIDENTIAL,0.00513316237516224,1.53401889018505e-06
415,(Q)R4-1,R4,RESIDENTIAL,0.00283952835230887,3.8483711076074e-07
416,(Q)R4-1,R4,RESIDENTIAL,0.00151456688652339,1.38307542584916e-07
417,(Q)R4-1,R4,RESIDENTIAL,0.00150081369914681,1.42572311464282e-07
418,(Q)R4-1,R4,RESIDENTIAL,0.00196120303919066,2.44689213370427e-07
419,(Q)R4-1,R4,RESIDENTIAL,0.00252502974410839,3.84028708391906e-07
420,(Q)R4-1,R4,RESIDENTIAL,0.00140309683109601,1.02146954131978e-07
421,(Q)R4-1,R4,RESIDENTIAL,0.00254230388201358,3.8433563814299e-07
422,QR4-1,R4,RESIDENTIAL,0.00430362078658543,8.45363766404676e-07
423,(Q)R4-1,R4,RESIDENTIAL,0.00154491795802602,1.36754850730044e-07
424,(Q)R4-1VL,R4,RESIDENTIAL,0.00203146802178095,2.08012825891145e-07
425,[Q]R4-1VL,R4,RESIDENTIAL,0.00638721931286916,1.97496801967373e-06
426,(Q)R4-1,R4,RESIDENTIAL,0.00216648341246854,2.57452519209167e-07
427,(Q)R4-2,R4,RESIDENTIAL,0.00294139824807341,3.2364959231828e-07
428,(Q)R4-2,R4,RESIDENTIAL,0.00132082824215958,8.17004011012136e-08
429,QR4-2,R4,RESIDENTIAL,0.00128696647953134,7.32838204951924e-08
430,(Q)R4-2-O,R4,RESIDENTIAL,0.00803908117046156,3.08399862257363e-06
431,(Q)R4P-1-O,R4P,RESIDENTIAL,0.0010737087505388,6.12113459634872e-08
432,(Q)R5-2,R5,RESIDENTIAL,0.00312093745738841,5.15696211505441e-07
433,(Q)RD1.5-1,RD1.5,RESIDENTIAL,0.00150934832588655,1.44296236176592e-07
434,(Q)RD1.5-1,RD1.5,RESIDENTIAL,0.00243163373544495,2.63094023741617e-07
435,[Q]RD1.5-1,RD1.5,RESIDENTIAL,0.00188500980665623,2.02434086465316e-07
436,(Q)RD1.5-1,RD1.5,RESIDENTIAL,0.00249515121240239,3.39987296388412e-07
437,(Q)RD1.5-1,RD1.5,RESIDENTIAL,0.00131179783252678,9.75929762299502e-08
438,(Q)RD1.5-1,RD1.5,RESIDENTIAL,0.00112444695534697,6.92218203002155e-08
439,(Q)RD1.5-1,RD1.5,RESIDENTIAL,0.00143058498022862,1.27177964552757e-07
440,(Q)RD1.5-1,RD1.5,RESIDENTIAL,0.0019136228484824,1.86915684116061e-07
441,R3-1,R3,RESIDENTIAL,0.00728487081588741,1.4845408739015e-06
442,(Q)RD1.5-1,RD1.5,RESIDENTIAL,0.0019801810794086,2.36321788978037e-07
443,(Q)RD1.5-1,RD1.5,RESIDENTIAL,0.00337013236263858,6.43318940558124e-07
444,(Q)RD1.5-1-RIO,RD1.5,RESIDENTIAL,0.00179354790981072,1.86268838544749e-07
445,(Q)RD2-1,RD2,RESIDENTIAL,0.00358846825068067,5.37183422914624e-07
446,(Q)RD1.5-1-RIO,RD1.5,RESIDENTIAL,0.00157034949110455,1.35347672807028e-07
447,(Q)RD1.5-1,RD1.5,RESIDENTIAL,0.00223073290543331,2.29408014028775e-07
448,(Q)RD1.5-1,RD1.5,RESIDENTIAL,0.00259025014477936,4.00365797312379e-07
449,(Q)RD1.5-1,RD1.5,RESIDENTIAL,0.00114591404914998,7.89707838559088e-08
450,(Q)RD1.5-1,RD1.5,RESIDENTIAL,0.00331146063532649,6.7032822083882e-07
451,(Q)RD1.5-1,RD1.5,RESIDENTIAL,0.00158820665118529,1.59405866193703e-07
452,(Q)RD1.5-1,RD1.5,RESIDENTIAL,0.00247313311368556,2.8745204523658e-07
453,(Q)RD1.5-1,RD1.5,RESIDENTIAL,0.00229599620815039,3.27474389370764e-07
454,(Q)RD1.5-1,RD1.5,RESIDENTIAL,0.0041388847982521,8.51332384266704e-07
455,(Q)RD1.5-1,RD1.5,RESIDENTIAL,0.00136610773217465,8.14272819702566e-08
456,(Q)RD1.5-1,RD1.5,RESIDENTIAL,0.00131215429269646,1.0021663813836e-07
457,QRD1.5-1,RD1.5,RESIDENTIAL,0.00119225149195237,8.33779705671971e-08
458,(Q)RD1.5-1,RD1.5,RESIDENTIAL,0.00383749494554489,9.08773157290019e-07
459,(Q)RD1.5-1,RD1.5,RESIDENTIAL,0.00257300027458525,3.72521644516469e-07
460,(Q)RD1.5-1,RD1.5,RESIDENTIAL,0.00215072120667684,2.79986721449837e-07
461,(Q)RD1.5-1,RD1.5,RESIDENTIAL,0.0017626463159423,1.45416119614404e-07
462,(Q)RD1.5-1-CUGU,RD1.5,RESIDENTIAL,0.00254171833536337,3.680680852923e-07
463,(Q)RD1.5-1-CUGU,RD1.5,RESIDENTIAL,0.00136022379840413,1.14944812864393e-07
464,(Q)RD1.5-1-CUGU,RD1.5,RESIDENTIAL,0.00254176228582339,3.68101676755272e-07
465,(Q)RD1.5-1,RD1.5,RESIDENTIAL,0.00203704640077254,2.5010789323101e-07
466,(Q)RD1.5-1,RD1.5,RESIDENTIAL,0.00173599781326599,1.3647332374091e-07
467,(Q)RD1.5-1,RD1.5,RESIDENTIAL,0.005128824934942,1.61956719184078e-06
468,(Q)RD1.5-1,RD1.5,RESIDENTIAL,0.0063620673469233,1.48709452868139e-06
469,(Q)RD1.5-1,RD1.5,RESIDENTIAL,0.00265251869863783,4.2981266938059e-07
470,(Q)RD1.5-1,RD1.5,RESIDENTIAL,0.00186753704836054,2.14991996900128e-07
471,(Q)RD1.5-1,RD1.5,RESIDENTIAL,0.003311672970969,6.60440732598491e-07
472,(Q)RD1.5-1,RD1.5,RESIDENTIAL,0.0020459282113257,2.60163252616378e-07
473,(T)[Q]C2-1L,C2,COMMERCIAL,0.00147877626535008,1.27672250119654e-07
474,(T)[Q]C2-1VL,C2,COMMERCIAL,0.00137273814262302,1.17392741717673e-07
475,(T)[Q]C2-1VL-O-CUGU,C2,COMMERCIAL,0.00122531415507653,5.52798797328593e-08
476,[T][Q]C2-2D-CPIO,C2,COMMERCIAL,0.00243995206827834,3.52980068786841e-07
477,[Q]MR1-1VL,MR1,INDUSTRIAL,0.00100281927036441,6.1816505191821e-08
478,(T)[Q]P-1VL,P,PARKING,0.000681586068701499,5.33574433685827e-09
479,(T)[Q]R4-2D-CDO,R4,RESIDENTIAL,0.00409622982560716,1.03491870366813e-06
480,(T)[Q]RD1.5-1,RD1.5,RESIDENTIAL,0.00190807917672973,2.25924170410572e-07
481,(T)[Q]RD1.5-1,RD1.5,RESIDENTIAL,0.00347348208340517,5.79059913855084e-07
482,(Q)A2-1,A2,AGRICULTURE,0.0120003472925097,7.94678999944552e-06
483,R3-1,R3,RESIDENTIAL,0.00314170525609256,5.49327719750721e-07
484,(T)C4-1,C4,COMMERCIAL,0.001193867938468,9.04814945278011e-08
485,[Q]C2-1-CUGU,C2,COMMERCIAL,0.00301837058572915,4.0428128030904e-07
486,(T)M2-1-CUGU,M2,INDUSTRIAL,0.00135282063743721,1.13425014451634e-07
487,(T)M2-1-CUGU,M2,INDUSTRIAL,0.00155682674489875,1.10272038593733e-07
488,[T][Q]M2-1-CUGU,M2,INDUSTRIAL,0.00119949579256345,5.53321419832663e-08
489,(T)MR1-1,MR1,INDUSTRIAL,0.00246451855387742,2.51605732805991e-07
490,(T)MR1-1,MR1,INDUSTRIAL,0.000988180088490369,5.55143764232963e-08
491,(T)MR2-1,MR2,INDUSTRIAL,0.00240902578647604,1.17473703680124e-07
492,[Q]C2-2D-CDO,C2,COMMERCIAL,0.0073793884377291,2.82744950734917e-06
493,[Q]C2-2D-CDO,C2,COMMERCIAL,0.00548400174487644,1.59719198570791e-06
494,[Q]C2-2D-CDO,C2,COMMERCIAL,0.00837724261237529,1.77054967583891e-06
495,[Q]C2-2D-CDO,C2,COMMERCIAL,0.00332332992376514,6.10427461050779e-07
496,[Q]C2-2D-O-CUGU,C2,COMMERCIAL,0.00358556699472359,6.38531243644113e-07
497,[Q]C2-2D-O-CUGU,C2,COMMERCIAL,0.00151510159917695,1.33388007344631e-07
498,[Q]C2-2D-O-CUGU,C2,COMMERCIAL,0.00169070423533893,1.67818175048267e-07
499,[Q]C2-2D-O-CUGU,C2,COMMERCIAL,0.00438746555537273,7.59335591228497e-07
500,[Q]C2-2D-O-CUGU,C2,COMMERCIAL,0.00332163913410054,4.93761887698483e-07
501,[Q]C2-2D-O-CUGU,C2,COMMERCIAL,0.003742465997754,7.61525589321986e-07
502,[Q]C2-2D-O-CUGU,C2,COMMERCIAL,0.00263270847279394,3.56863623435486e-07
503,[Q]C2-2D-O-CUGU,C2,COMMERCIAL,0.00210755291541939,2.7361380293323e-07
504,[Q]C2-2D-O-CUGU,C2,COMMERCIAL,0.00236301627409388,3.3944936474745e-07
505,[Q]C2-2D-O-CUGU,C2,COMMERCIAL,0.00313495257321494,5.29747056655908e-07
506,[Q]C2-2D-O-CUGU,C2,COMMERCIAL,0.00403809867175956,7.17701851249645e-07
507,[Q]C2-2D-O-CUGU,C2,COMMERCIAL,0.00392610518645215,7.13422372741125e-07
508,[Q]C2-2D-O-CUGU,C2,COMMERCIAL,0.00428606354455569,8.05432176287847e-07
509,[Q]C2-2D-O-CUGU,C2,COMMERCIAL,0.00468791426428342,1.05644706364335e-06
510,[Q]C2-2D-O,C2,COMMERCIAL,0.00411156919171186,9.46693947320008e-07
511,[T][Q]C2-2D-O,C2,COMMERCIAL,0.0162076812942546,9.51160268918192e-06
512,[Q]C2-2L-CDO-CUGU,C2,COMMERCIAL,0.00276393839850075,3.1818412733149e-07
513,[Q]C2-2L-CDO-CUGU,C2,COMMERCIAL,0.00268175518601637,3.08396594673921e-07
514,C2-1VL-CPIO,C2,COMMERCIAL,0.00168486611673654,1.45932134356474e-07
515,[Q]C2-4-CDO,C2,COMMERCIAL,0.00122167779650385,8.78134127055128e-08
516,[Q]C4-1,C4,COMMERCIAL,0.00322102169088002,5.93797439924487e-07
517,[Q]C4-1-CDO,C4,COMMERCIAL,0.00950490281214735,1.71810677243917e-06
518,[Q]C4-1-CDO,C4,COMMERCIAL,0.00527326167185426,1.73307311010694e-06
519,[Q]C4-1-CDO,C4,COMMERCIAL,0.00645936439750358,2.3728811834983e-06
520,QRD1.5-1,RD1.5,RESIDENTIAL,0.000925869810595394,4.64898888053024e-08
521,QRD1.5-1,RD1.5,RESIDENTIAL,0.00989734524185983,2.62336598530672e-06
522,(Q)RD1.5-1,RD1.5,RESIDENTIAL,0.00147042282954968,1.09052690214712e-07
523,(Q)RD1.5-1,RD1.5,RESIDENTIAL,0.00272829810457182,4.53898977044228e-07
524,(Q)RD1.5-1,RD1.5,RESIDENTIAL,0.00241387815250547,3.17890528970414e-07
525,(Q)RD1.5-1,RD1.5,RESIDENTIAL,0.00320381521741341,5.92601690666117e-07
526,(Q)RD1.5-1-K-RIO,RD1.5,RESIDENTIAL,0.00154670469379186,1.44522717668406e-07
527,(Q)RD1.5-1VLD,RD1.5,RESIDENTIAL,0.00719427317977264,3.00251860960689e-06
528,(Q)RD1.5-1VLD,RD1.5,RESIDENTIAL,0.0111440380773593,4.84149231926851e-06
529,(Q)RD1.5-1XL,RD1.5,RESIDENTIAL,0.00969802705633589,4.01802997186191e-06
530,QRD1.5-2,RD1.5,RESIDENTIAL,0.00179969727238709,2.00334038385963e-07
531,(Q)RD1.5-2,RD1.5,RESIDENTIAL,0.00122006712109673,8.47828630639117e-08
532,(Q)RD1.5-2,RD1.5,RESIDENTIAL,0.00142714617358162,1.30988789943901e-07
533,(Q)RD2-1,RD2,RESIDENTIAL,0.00897316072357741,5.00417201805213e-06
534,(Q)RD2-1,RD2,RESIDENTIAL,0.00248673021160639,3.14633293185046e-07
535,(Q)RD2-1,RD2,RESIDENTIAL,0.00269886523794623,4.25838826634507e-07
536,(Q)RD2-1,RD2,RESIDENTIAL,0.00200781259726052,2.46531521300386e-07
537,(Q)RD2-1,RD2,RESIDENTIAL,0.0155859302441241,7.64373185982861e-06
538,(Q)RD2-1,RD2,RESIDENTIAL,0.00920451061498921,2.38145497678819e-06
539,(Q)RD2-1,RD2,RESIDENTIAL,0.0017110033675251,1.69809030570034e-07
540,(Q)RD2-1,RD2,RESIDENTIAL,0.00219755434938746,2.96658247432713e-07
541,(Q)RD2-1,RD2,RESIDENTIAL,0.00181826346351003,1.74304491472658e-07
542,(Q)RD2-1,RD2,RESIDENTIAL,0.00170251036062781,1.37146835620266e-07
543,(Q)RD2-1,RD2,RESIDENTIAL,0.00160347958734827,1.53084992935585e-07
544,(T)R1-1,R1,RESIDENTIAL,0.0027580077217624,4.00932826790834e-07
545,(T)R1-1,R1,RESIDENTIAL,0.00136820034103211,1.14410825134504e-07
546,(T)R1-1,R1,RESIDENTIAL,0.0017270358010561,1.84977518461685e-07
547,(T)R1-1,R1,RESIDENTIAL,0.00149464422587561,1.35268541814106e-07
548,(T)R1-1,R1,RESIDENTIAL,0.00177164225031926,1.98750310148047e-07
549,(T)R1-1,R1,RESIDENTIAL,0.00364347081356455,7.83118452358114e-07
550,R1-1,R1,RESIDENTIAL,0.00243331072731507,3.62658367808449e-07
551,(T)R1-1,R1,RESIDENTIAL,0.00455410555094315,9.47190949149039e-07
552,(T)R1-1,R1,RESIDENTIAL,0.00151889520023256,1.43137959537032e-07
553,(T)R1-1,R1,RESIDENTIAL,0.00855610252491284,1.05911531507786e-06
554,(T)R1-1,R1,RESIDENTIAL,0.00180921945844433,1.95605504405334e-07
555,(T)R1-1,R1,RESIDENTIAL,0.00433295369334431,7.3078589519517e-07
556,(T)R1-1,R1,RESIDENTIAL,0.00182126151401636,1.95638455639591e-07
557,(T)R1-1,R1,RESIDENTIAL,0.00178526080313252,1.98052392209531e-07
558,(T)R1-1,R1,RESIDENTIAL,0.00260943156274765,3.95865909074829e-07
559,(T)R1-1,R1,RESIDENTIAL,0.00143689110800811,1.28898522086131e-07
560,(T)R1-1,R1,RESIDENTIAL,0.00251620293924002,3.91403445533741e-07
561,(T)R1-1,R1,RESIDENTIAL,0.00182165749096606,1.95717760908511e-07
562,(T)R1-1,R1,RESIDENTIAL,0.00272988655443642,2.99408233026388e-07
563,(T)R1-1,R1,RESIDENTIAL,0.000867444937714525,4.36539860764871e-08
564,(T)R1-1,R1,RESIDENTIAL,0.00477171626717526,1.25508684252777e-06
565,(T)R1-1,R1,RESIDENTIAL,0.00465878695364522,6.79234856333384e-07
566,[Q]C1.5-2-CDO,C1.5,COMMERCIAL,0.00302828666448587,5.05238091352394e-07
567,[Q]C1.5-2,C1.5,COMMERCIAL,0.00323853511411791,5.68842563944688e-07
568,[Q]C2-1-HPOZ,C2,COMMERCIAL,0.00224199858037494,2.81175598684261e-07
569,[Q]C2-1-HPOZ,C2,COMMERCIAL,0.00207623644384662,2.19668315719197e-07
570,C2-2D-CPIO,C2,COMMERCIAL,0.00437761388988592,9.02787604632334e-07
571,C2-2D-CPIO,C2,COMMERCIAL,0.00364614211582379,5.08223071394034e-07
572,C2-2D-CPIO,C2,COMMERCIAL,0.00302668124545345,3.90394802081014e-07
573,C2-2D-CPIO,C2,COMMERCIAL,0.00447653049111288,6.00508970251235e-07
574,C2-2D-CPIO,C2,COMMERCIAL,0.00540720345308607,1.40403755981962e-06
575,[Q]C2-1,C2,COMMERCIAL,0.00181918183020945,2.11017105103406e-07
576,[Q]C2-1,C2,COMMERCIAL,0.00532903955354237,8.85323651513265e-07
577,[Q]C2-1,C2,COMMERCIAL,0.00467037354116391,7.58732277929783e-07
578,[Q]C2-1,C2,COMMERCIAL,0.00468107930767289,7.09776671289304e-07
579,[Q]C2-1,C2,COMMERCIAL,0.0161926276337459,1.08273267093946e-05
580,[Q]C2-1,C2,COMMERCIAL,0.00601035682073213,1.93271046861439e-06
581,[Q]C2-1,C2,COMMERCIAL,0.00133689878977358,8.31426610486628e-08
582,[Q]C2-1,C2,COMMERCIAL,0.00165587097273485,1.75796608202709e-07
583,[Q]C2-1,C2,COMMERCIAL,0.00165607075018456,1.76019242531172e-07
584,[Q]C2-1,C2,COMMERCIAL,0.00390000199007268,5.51284171568064e-07
585,C2-1VL,C2,COMMERCIAL,0.00168472089595682,1.7177666119159e-07
586,C2-1VL-CPIO,C2,COMMERCIAL,0.00228581859213978,3.06142289544945e-07
587,C2-1VL-CPIO,C2,COMMERCIAL,0.0025449421642682,3.61160040217597e-07
588,C2-1VL-CPIO,C2,COMMERCIAL,0.00324110284658804,3.423717402696e-07
589,C2-1VL-CPIO,C2,COMMERCIAL,0.00161116120210979,1.61958928742636e-07
590,C2-1VL-CPIO,C2,COMMERCIAL,0.00151026439804577,1.41353583839512e-07
591,C2-1VL-CPIO,C2,COMMERCIAL,0.0015112031821054,1.41541958214465e-07
592,C2-1VL-CPIO,C2,COMMERCIAL,0.00232834622969289,3.03620302765241e-07
593,C2-1VL-CPIO,C2,COMMERCIAL,0.00232615082645068,3.26682403449771e-07
594,C2-1VL-CPIO,C2,COMMERCIAL,0.00151115231035772,1.41533859865979e-07
595,[Q]C2-1-CUGU,C2,COMMERCIAL,0.00232389642819366,3.00897749643514e-07
596,[Q]C2-1,C2,COMMERCIAL,0.00398432063548254,6.35388864365834e-07
597,C2-2D-SP,C2,COMMERCIAL,0.00331235698173086,6.95835461724881e-07
598,C2-2D-SP,C2,COMMERCIAL,0.00360619745422682,8.51719114402462e-07
599,C2-2D-CPIO,C2,COMMERCIAL,0.00346090593595466,6.8693366377e-07
600,C2-2D-CPIO,C2,COMMERCIAL,0.00224980502231114,3.12491932739258e-07
601,C2-2D-CPIO,C2,COMMERCIAL,0.00172848271008081,1.77353517334646e-07
602,C2-2D-CPIO,C2,COMMERCIAL,0.00172174649958847,1.76088268783151e-07
603,(Q)C2-1-CUGU,C2,COMMERCIAL,0.0012419801928545,8.95599064486031e-08
604,[Q]C2-1-CUGU,C2,COMMERCIAL,0.00180616908292823,2.05576102659349e-07
605,[Q]C2-1-CUGU,C2,COMMERCIAL,0.00818752072527443,1.71765526536243e-06
606,[Q]C2-1-CUGU,C2,COMMERCIAL,0.00386540897878264,7.10797224487033e-07
607,[Q]C2-1-CUGU,C2,COMMERCIAL,0.00590471012272733,1.1943932312349e-06
608,[Q]C2-1-CUGU,C2,COMMERCIAL,0.00228533798938642,3.22070706193376e-07
609,[Q]C2-1-CUGU,C2,COMMERCIAL,0.00163755730343609,1.62410752599692e-07
610,(Q)C2-1-CUGU,C2,COMMERCIAL,0.00303119883294368,5.80402237395656e-07
611,[Q]C2-1-CUGU,C2,COMMERCIAL,0.00465083152582478,8.83291539417473e-07
612,[Q]C2-1-CUGU,C2,COMMERCIAL,0.00251712278050927,3.15787350207501e-07
613,C2-1-SP,C2,COMMERCIAL,0.00254023836832416,3.67389658902331e-07
614,C2-2D-SP,C2,COMMERCIAL,0.00254760505725943,3.80215805806475e-07
615,C2-2D-SP,C2,COMMERCIAL,0.00261287692142589,4.07194412541035e-07
